ID,taxonomy
OTU_10195,k__Bacteria; p__Peregrinibacteria; c__Candidatus_Peribacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10196,k__Bacteria; p__Cyanobacteria; c__Cyanobacteria
OTU_10197,k__Bacteria; p__Parcubacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10198,k__Bacteria; p__Peregrinibacteria; c__Candidatus_Peribacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10199,k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__unidentified; s__unidentified
OTU_102,k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae
OTU_1020,k__Bacteria; p__Gemmatimonadetes; c__Longimicrobia; o__Longimicrobiales; f__Longimicrobiaceae; g__unidentified; s__unidentified
OTU_10200,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales
OTU_10201,k__Bacteria; p__Peregrinibacteria; c__Candidatus_Peribacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10202,k__Bacteria; p__Chloroflexi; c__S085; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10203,k__Bacteria; p__Cyanobacteria; c__Cyanobacteria; o__SubsectionIII; f__FamilyI; g__Planktothrix; s__unidentified
OTU_10204,k__Bacteria; p__Parcubacteria; c__Candidatus_Azambacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10205,k__Bacteria; p__Armatimonadetes; c__Armatimonadia; o__Armatimonadales; f__unidentified; g__unidentified; s__unidentified
OTU_10206,k__Bacteria; p__Cyanobacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10207,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__unidentified; g__unidentified; s__unidentified
OTU_10208,k__Bacteria; p__Peregrinibacteria; c__Candidatus_Peribacteria
OTU_10209,k__Bacteria; p__Armatimonadetes; c__Armatimonadia; o__Armatimonadales; f__unidentified; g__unidentified; s__unidentified
OTU_1021,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
OTU_10210,k__Bacteria; p__Parcubacteria; c__groundwater_metagenome; o__groundwater_metagenome; f__groundwater_metagenome; g__groundwater_metagenome; s__groundwater_metagenome
OTU_10211,k__Bacteria
OTU_10212,k__Bacteria; p__Parcubacteria; c__Candidatus_Azambacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10213,k__Bacteria; p__Peregrinibacteria; c__Candidatus_Peribacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10214,k__Bacteria; p__Peregrinibacteria; c__Candidatus_Peribacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10215,k__Bacteria; p__Parcubacteria
OTU_10217,k__Bacteria; p__Peregrinibacteria; c__Candidatus_Peribacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10218,k__Bacteria; p__Peregrinibacteria; c__Candidatus_Peribacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10219,k__Bacteria; p__Peregrinibacteria; c__Candidatus_Peribacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_1022,k__Bacteria; p__Acidobacteria; c__Subgroup_6; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10220,k__Bacteria; p__Peregrinibacteria; c__Candidatus_Peribacteria
OTU_10221,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__unidentified; g__unidentified; s__unidentified
OTU_10222,k__Bacteria; p__Parcubacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10223,k__Bacteria; p__Parcubacteria
OTU_10224,k__Bacteria; p__Parcubacteria
OTU_10225,k__Bacteria; p__Parcubacteria; c__Candidatus_Adlerbacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10226,k__Bacteria; p__Parcubacteria; c__Candidatus_Azambacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10227,k__Bacteria; p__Peregrinibacteria; c__Candidatus_Peribacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10229,k__Bacteria; p__Parcubacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_1023,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Haliangiaceae; g__Haliangium; s__unidentified
OTU_10230,k__Bacteria; p__Parcubacteria
OTU_10231,k__Bacteria; p__Parcubacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10232,k__Bacteria; p__Peregrinibacteria; c__Candidatus_Peribacteria
OTU_10233,k__Bacteria; p__Peregrinibacteria; c__Candidatus_Peribacteria
OTU_10234,k__Bacteria; p__Parcubacteria
OTU_10235,k__Bacteria; p__Peregrinibacteria; c__Candidatus_Peribacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10236,k__Bacteria; p__Peregrinibacteria; c__Candidatus_Peribacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10237,k__Bacteria; p__Parcubacteria
OTU_10238,k__Bacteria; p__Peregrinibacteria; c__Candidatus_Peribacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10239,k__Bacteria; p__Armatimonadetes; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_1024,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__mle1-27; g__unidentified; s__unidentified
OTU_10240,k__Bacteria; p__Peregrinibacteria; c__Candidatus_Peribacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10241,k__Bacteria
OTU_10242,k__Bacteria; p__Peregrinibacteria; c__Candidatus_Peribacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10243,k__Bacteria; p__Peregrinibacteria; c__Candidatus_Peribacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10245,k__Bacteria; p__Parcubacteria
OTU_10246,k__Bacteria; p__Parcubacteria; c__Candidatus_Azambacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10247,k__Bacteria; p__Parcubacteria; c__groundwater_metagenome; o__groundwater_metagenome; f__groundwater_metagenome; g__groundwater_metagenome; s__groundwater_metagenome
OTU_10248,k__Bacteria; p__Parcubacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10249,k__Bacteria; p__Parcubacteria; c__Candidatus_Jorgensenbacteria
OTU_1025,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__mle1-27; g__unidentified; s__unidentified
OTU_10250,k__Bacteria; p__Parcubacteria
OTU_10253,k__Bacteria; p__Microgenomates; c__Candidatus_Pacebacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10254,k__Bacteria; p__Microgenomates; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10255,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides
OTU_10257,k__Bacteria; p__Peregrinibacteria; c__Candidatus_Peribacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10258,k__Bacteria; p__Actinobacteria; c__MB-A2-108; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10259,k__Bacteria; p__Parcubacteria
OTU_1026,k__Bacteria; p__Tectomicrobia; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10260,k__Bacteria; p__Peregrinibacteria; c__Candidatus_Peribacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10261,k__Bacteria
OTU_10262,k__Bacteria; p__Peregrinibacteria; c__Candidatus_Peribacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10263,k__Bacteria; p__Microgenomates; c__Candidatus_Pacebacteria
OTU_10264,k__Bacteria; p__Peregrinibacteria; c__Candidatus_Peribacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10265,k__Bacteria; p__Peregrinibacteria; c__Candidatus_Peribacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10266,k__Bacteria; p__Peregrinibacteria; c__Candidatus_Peribacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10267,k__Bacteria; p__Armatimonadetes; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10268,k__Bacteria; p__Parcubacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10269,k__Bacteria; p__Parcubacteria; c__Candidatus_Nomurabacteria
OTU_1027,k__Bacteria
OTU_10270,k__Bacteria; p__Peregrinibacteria; c__Candidatus_Peribacteria
OTU_10271,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__unidentified
OTU_10272,k__Bacteria; p__Parcubacteria; c__Candidatus_Nomurabacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10273,k__Bacteria; p__Parcubacteria
OTU_10274,k__Bacteria; p__Armatimonadetes; c__Armatimonadia; o__Armatimonadales; f__unidentified; g__unidentified; s__unidentified
OTU_10275,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-010; s__unidentified
OTU_10276,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__AKYG1722; f__unidentified; g__unidentified; s__unidentified
OTU_10277,k__Bacteria; p__Parcubacteria; c__Candidatus_Azambacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10278,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria
OTU_10279,k__Bacteria; p__Armatimonadetes
OTU_1028,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfurellales; f__Desulfurellaceae; g__H16; s__unidentified
OTU_10280,k__Bacteria; p__Parcubacteria
OTU_10281,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria
OTU_10282,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospiraceae_UCG-010; s__unidentified
OTU_10283,k__Bacteria; p__Verrucomicrobia; c__Spartobacteria; o__Chthoniobacterales; f__Chthoniobacterales_Incertae_Sedis; g__Terrimicrobium; s__unidentified
OTU_10284,k__Bacteria; p__Cyanobacteria; c__Cyanobacteria; o__SubsectionIII; f__FamilyI; g__Planktothrix; s__unidentified
OTU_10285,k__Bacteria; p__Peregrinibacteria; c__Candidatus_Peribacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10286,k__Bacteria; p__Parcubacteria
OTU_10287,k__Bacteria; p__Microgenomates; c__Candidatus_Pacebacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10288,k__Bacteria; p__Peregrinibacteria; c__Candidatus_Peribacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10289,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__unidentified; s__unidentified
OTU_1029,k__Bacteria; p__Gemmatimonadetes; c__Longimicrobia; o__Longimicrobiales; f__Longimicrobiaceae; g__unidentified; s__unidentified
OTU_10290,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group; s__unidentified
OTU_10291,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__Sphaerobacterales; f__Sphaerobacteraceae; g__Nitrolancea; s__unidentified
OTU_10292,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Eubacterium_coprostanoligenes_group; s__unidentified
OTU_10293,k__Bacteria; p__WS6; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10294,k__Bacteria; p__Parcubacteria
OTU_10295,k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__Anaerolineales; f__Anaerolineaceae; g__unidentified; s__unidentified
OTU_10296,k__Bacteria; p__Parcubacteria; c__Candidatus_Jorgensenbacteria
OTU_10297,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__AKYG1722
OTU_10298,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__MSB-1E8; g__unidentified; s__unidentified
OTU_10299,k__Bacteria; p__Parcubacteria
OTU_103,k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__unidentified; s__unidentified
OTU_1030,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Archangiaceae; g__Anaeromyxobacter; s__unidentified
OTU_10300,k__Bacteria; p__Cyanobacteria; c__Cyanobacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10301,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__AKYG1722; f__unidentified; g__unidentified; s__unidentified
OTU_10302,k__Bacteria; p__Parcubacteria
OTU_10303,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__Sphaerobacterales; f__Sphaerobacteraceae; g__Nitrolancea; s__unidentified
OTU_10304,k__Bacteria; p__Verrucomicrobia; c__Spartobacteria; o__Chthoniobacterales; f__Xiphinematobacteraceae; g__Candidatus_Xiphinematobacter; s__unidentified
OTU_10305,k__Bacteria; p__Parcubacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10306,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__unidentified; g__unidentified; s__unidentified
OTU_10307,k__Bacteria; p__WS6; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10308,k__Bacteria; p__WS6; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10309,k__Bacteria; p__Acidobacteria; c__Subgroup_20; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_1031,k__Bacteria; p__Omnitrophica; c__Omnitrophica_Incertae_Sedis; o__Unknown_Order; f__Unknown_Family; g__Candidatus_Omnitrophus; s__unidentified
OTU_10310,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group; s__unidentified
OTU_10311,k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__unidentified; s__unidentified
OTU_10312,k__Bacteria; p__Parcubacteria; c__Candidatus_Jorgensenbacteria; o__Parcubacteria_group_bacterium_GW2011_GWA1_60_11; f__Parcubacteria_group_bacterium_GW2011_GWA1_60_11; g__Parcubacteria_group_bacterium_GW2011_GWA1_60_11; s__Parcubacteria_group_bacterium_GW2011_GWA1_60_11
OTU_10313,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__unidentified; g__unidentified; s__unidentified
OTU_10314,k__Bacteria; p__WS6; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10315,k__Bacteria; p__Parcubacteria
OTU_10316,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Thermincola; s__unidentified
OTU_10317,k__Bacteria; p__Cyanobacteria; c__ML635J-21; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10318,k__Bacteria; p__Parcubacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10319,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group; s__unidentified
OTU_1032,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__VHS-B3-70; g__unidentified; s__unidentified
OTU_10320,k__Bacteria; p__WS6; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10321,k__Bacteria; p__WS6; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10322,k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__unidentified; s__unidentified
OTU_10323,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__unidentified; g__unidentified; s__unidentified
OTU_10324,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__AKYG1722; f__unidentified; g__unidentified; s__unidentified
OTU_10325,k__Bacteria; p__Cyanobacteria; c__Melainabacteria; o__Obscuribacterales; f__unidentified; g__unidentified; s__unidentified
OTU_10326,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__unidentified; g__unidentified; s__unidentified
OTU_10327,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Eubacterium_coprostanoligenes_group; s__unidentified
OTU_10328,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__AKYG1722; f__unidentified; g__unidentified; s__unidentified
OTU_10329,k__Bacteria; p__Armatimonadetes; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_1033,k__Bacteria
OTU_10330,k__Bacteria; p__Parcubacteria
OTU_10331,k__Bacteria; p__Parcubacteria; c__groundwater_metagenome; o__groundwater_metagenome; f__groundwater_metagenome; g__groundwater_metagenome; s__groundwater_metagenome
OTU_10332,k__Bacteria; p__Parcubacteria
OTU_10333,k__Bacteria; p__Parcubacteria; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10334,k__Bacteria; p__Parcubacteria
OTU_10335,k__Bacteria; p__Peregrinibacteria; c__Candidatus_Peribacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10336,k__Bacteria; p__WS6; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10337,k__Bacteria; p__Acidobacteria; c__Subgroup_11; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10338,k__Bacteria; p__Peregrinibacteria; c__Candidatus_Peribacteria; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10339,k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__unidentified; s__unidentified
OTU_1034,k__Bacteria; p__Acidobacteria; c__Subgroup_6; o__unidentified; f__unidentified; g__unidentified; s__unidentified
OTU_10340,k__Bacteria; p__Armatimonadetes; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
